id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
22966,6 06 2000,Morocco,France,1,5,King Hassan II Tournament,Casablanca,Morocco,FALSE
22967,6 06 2000,Nigeria,Malawi,4,1,Friendly,Port Harcourt,Nigeria,FALSE
22968,6 06 2000,Senegal,Zambia,0,0,Friendly,Dakar,Senegal,FALSE
22969,6 06 2000,United States,Republic of Ireland,1,1,USA Cup,Foxborough,United States,FALSE
22970,7 06 2000,Germany,Liechtenstein,8,2,Friendly,Freiburg,Germany,FALSE
22971,7 06 2000,Iran,Egypt,1,1,Friendly,Teheran,Iran,FALSE
22972,7 06 2000,South Korea,North Macedonia,2,1,Friendly,Teheran,Iran,TRUE
22973,7 06 2000,Luxembourg,Spain,0,1,Friendly,Luxembourg,Luxembourg,FALSE
22974,7 06 2000,Mexico,South Africa,4,2,USA Cup,Dallas,United States,TRUE
22975,8 06 2000,Tonga,Cook Islands,1,2,Oceania Nations Cup qualification,Papeete,French Polynesia,TRUE
22976,9 06 2000,Australia,Paraguay,0,0,Friendly,Sydney,Australia,FALSE
22977,9 06 2000,Egypt,South Korea,0,1,Friendly,Teheran,Iran,TRUE
22978,9 06 2000,Iran,North Macedonia,3,1,Friendly,Teheran,Iran,FALSE
22979,10 06 2000,Belgium,Sweden,2,1,UEFA Euro,Brussels,Belgium,FALSE
22980,10 06 2000,Saint Vincent and the Grenadines,Barbados,1,0,Friendly,Kingstown,Saint Vincent and the Grenadines,FALSE
22981,10 06 2000,Thailand,Qatar,2,3,Friendly,Bangkok,Thailand,FALSE
22982,11 06 2000,Antigua and Barbuda,Guatemala,0,1,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE
22983,11 06 2000,Canada,Cuba,0,0,FIFA World Cup qualification,Winnipeg,Canada,FALSE
22984,11 06 2000,Estonia,Georgia,1,0,Friendly,Tallinn,Estonia,FALSE
22985,11 06 2000,France,Denmark,3,0,UEFA Euro,Bruges,Belgium,TRUE
22986,11 06 2000,Republic of Ireland,South Africa,2,1,USA Cup,East Rutherford,United States,TRUE
22987,11 06 2000,Japan,Slovakia,1,1,Kirin Cup,Rifu,Japan,FALSE
22988,11 06 2000,Lesotho,Zambia,0,0,COSAFA Cup,Maseru,Lesotho,FALSE
22989,11 06 2000,Netherlands,Czech Republic,1,0,UEFA Euro,Amsterdam,Netherlands,FALSE
22990,11 06 2000,Tunisia,Senegal,4,1,Friendly,Tunis,Tunisia,FALSE
22991,11 06 2000,Turkey,Italy,1,2,UEFA Euro,Arnhem,Netherlands,TRUE
22992,11 06 2000,United States,Mexico,3,0,USA Cup,East Rutherford,United States,FALSE
22993,12 06 2000,Australia,Paraguay,0,0,Friendly,Brisbane,Australia,FALSE
22994,12 06 2000,Germany,Romania,1,1,UEFA Euro,Li??ge,Belgium,TRUE
22995,12 06 2000,New Caledonia,Vanuatu,3,1,Friendly,Noum??a,New Caledonia,FALSE
22996,12 06 2000,Portugal,England,3,2,UEFA Euro,Eindhoven,Netherlands,TRUE
22997,13 06 2000,Serbia,Slovenia,3,3,UEFA Euro,Charleroi,Belgium,TRUE
22998,13 06 2000,Spain,Norway,0,1,UEFA Euro,Rotterdam,Netherlands,TRUE
22999,14 06 2000,American Samoa,Tonga,1,2,Oceania Nations Cup qualification,Papeete,French Polynesia,TRUE
23000,14 06 2000,Belgium,Italy,0,2,UEFA Euro,Brussels,Belgium,FALSE
23001,14 06 2000,Bolivia,Slovakia,0,2,Kirin Cup,Tosu,Japan,TRUE
23002,14 06 2000,Kenya,Burkina Faso,0,1,Friendly,Nairobi,Kenya,FALSE
23003,15 06 2000,Australia,Paraguay,2,1,Friendly,Melbourne,Australia,FALSE
23004,15 06 2000,New Caledonia,Vanuatu,1,0,Friendly,Noum??a,New Caledonia,FALSE
23005,15 06 2000,Sweden,Turkey,0,0,UEFA Euro,Eindhoven,Netherlands,TRUE
23006,16 06 2000,Algeria,Senegal,1,1,FIFA World Cup qualification,Annaba,Algeria,FALSE
23007,16 06 2000,Czech Republic,France,1,2,UEFA Euro,Bruges,Belgium,TRUE
23008,16 06 2000,Netherlands,Denmark,3,0,UEFA Euro,Rotterdam,Netherlands,FALSE
23009,17 06 2000,Egypt,Ghana,2,0,Friendly,Cairo,Egypt,FALSE
23010,17 06 2000,England,Germany,1,0,UEFA Euro,Charleroi,Belgium,TRUE
23011,17 06 2000,Haiti,Honduras,1,3,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
23012,17 06 2000,Madagascar,DR Congo,3,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
23013,17 06 2000,Malawi,Burkina Faso,1,1,FIFA World Cup qualification,Blantyre,Malawi,FALSE
23014,17 06 2000,Namibia,Morocco,0,0,FIFA World Cup qualification,Windhoek,Namibia,FALSE
23015,17 06 2000,Nigeria,Sierra Leone,2,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE
23016,17 06 2000,Romania,Portugal,0,1,UEFA Euro,Arnhem,Netherlands,TRUE
23017,18 06 2000,Angola,Zambia,2,1,FIFA World Cup qualification,Luanda,Angola,FALSE
23018,18 06 2000,Guatemala,Antigua and Barbuda,8,1,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
23019,18 06 2000,Guinea,Zimbabwe,3,0,FIFA World Cup qualification,Conakry,Guinea,FALSE
23020,18 06 2000,Ivory Coast,Tunisia,2,2,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
23021,18 06 2000,Japan,Bolivia,2,0,Kirin Cup,Yokohama,Japan,FALSE
23022,18 06 2000,Libya,Cameroon,0,3,FIFA World Cup qualification,Tripoli,Libya,FALSE
23023,18 06 2000,Norway,Serbia,0,1,UEFA Euro,Li??ge,Belgium,TRUE
23024,18 06 2000,Slovenia,Spain,1,2,UEFA Euro,Amsterdam,Netherlands,TRUE
23025,18 06 2000,South Africa,Eswatini,2,0,COSAFA Cup,Witbank,South Africa,FALSE
23026,18 06 2000,Sudan,Liberia,2,0,FIFA World Cup qualification,Omdurman,Sudan,FALSE
23027,19 06 2000,Australia,Cook Islands,17,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23028,19 06 2000,Belgium,Turkey,0,2,UEFA Euro,Brussels,Belgium,FALSE
23029,19 06 2000,Italy,Sweden,2,1,UEFA Euro,Eindhoven,Netherlands,TRUE
23030,19 06 2000,Tahiti,New Zealand,0,2,Oceania Nations Cup,Papeete,French Polynesia,FALSE
23031,20 06 2000,England,Romania,2,3,UEFA Euro,Charleroi,Belgium,TRUE
23032,20 06 2000,Madagascar,Mauritius,1,1,Friendly,Antananarivo,Madagascar,FALSE
23033,20 06 2000,Portugal,Germany,3,0,UEFA Euro,Rotterdam,Netherlands,TRUE
23034,21 06 2000,Denmark,Czech Republic,0,2,UEFA Euro,Li??ge,Belgium,TRUE
23035,21 06 2000,Netherlands,France,3,2,UEFA Euro,Amsterdam,Netherlands,FALSE
23036,21 06 2000,New Zealand,Vanuatu,3,1,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23037,21 06 2000,Paraguay,Costa Rica,1,0,Friendly,Ciudad del Este,Paraguay,FALSE
23038,21 06 2000,Serbia,Spain,3,4,UEFA Euro,Bruges,Belgium,TRUE
23039,21 06 2000,Slovenia,Norway,0,0,UEFA Euro,Arnhem,Netherlands,TRUE
23040,21 06 2000,Solomon Islands,Cook Islands,5,1,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23041,23 06 2000,Gabon,Congo,0,2,Friendly,Libreville,Gabon,FALSE
23042,23 06 2000,Solomon Islands,Australia,0,6,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23043,23 06 2000,Tahiti,Vanuatu,2,3,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23044,24 06 2000,Italy,Romania,2,0,UEFA Euro,Brussels,Belgium,TRUE
23045,24 06 2000,Madagascar,Mauritius,1,0,Friendly,Antananarivo,Madagascar,FALSE
23046,24 06 2000,Turkey,Portugal,0,2,UEFA Euro,Amsterdam,Netherlands,TRUE
23047,24 06 2000,Uganda,Rwanda,2,1,Friendly,Kampala,Uganda,FALSE
23048,25 06 2000,Australia,Vanuatu,1,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23049,25 06 2000,Ecuador,Panama,5,0,Friendly,Quito,Ecuador,FALSE
23050,25 06 2000,Gabon,Congo,2,3,Friendly,Libreville,Gabon,FALSE
23051,25 06 2000,Lebanon,Kuwait,3,1,Friendly,Tripoli,Lebanon,FALSE
23052,25 06 2000,Netherlands,Serbia,6,1,UEFA Euro,Rotterdam,Netherlands,FALSE
23053,25 06 2000,New Zealand,Solomon Islands,2,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23054,25 06 2000,Spain,France,1,2,UEFA Euro,Bruges,Belgium,TRUE
23055,28 06 2000,Australia,New Zealand,2,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23056,28 06 2000,Brazil,Uruguay,1,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,FALSE
23057,28 06 2000,France,Portugal,2,1,UEFA Euro,Brussels,Belgium,TRUE
23058,28 06 2000,Tunisia,Algeria,2,2,Friendly,Tunis,Tunisia,FALSE
23059,28 06 2000,Vanuatu,Solomon Islands,1,2,Oceania Nations Cup,Papeete,French Polynesia,TRUE
23060,28 06 2000,Venezuela,Bolivia,4,2,FIFA World Cup qualification,San Crist??bal,Venezuela,FALSE
23061,29 06 2000,Barbados,Trinidad and Tobago,0,0,Friendly,Bridgetown,Barbados,FALSE
23062,29 06 2000,Chile,Paraguay,3,1,FIFA World Cup qualification,Santiago,Chile,FALSE
23063,29 06 2000,Colombia,Argentina,1,3,FIFA World Cup qualification,Bogot??,Colombia,FALSE
23064,29 06 2000,Ecuador,Peru,2,1,FIFA World Cup qualification,Quito,Ecuador,FALSE
23065,29 06 2000,Netherlands,Italy,0,0,UEFA Euro,Amsterdam,Netherlands,FALSE
23066,30 06 2000,Djibouti,Burundi,1,3,African Cup of Nations qualification,Djibouti,Djibouti,FALSE
23067,1 07 2000,Botswana,Madagascar,1,0,African Cup of Nations qualification,Gaborone,Botswana,FALSE
23068,1 07 2000,Costa Rica,Panama,5,1,Friendly,Alajuela,Costa Rica,FALSE
23069,1 07 2000,El Salvador,Mexico,0,3,Friendly,San Francisco,United States,TRUE
23070,1 07 2000,Seychelles,Zimbabwe,0,1,African Cup of Nations qualification,Victoria,Seychelles,FALSE
23071,1 07 2000,Tanzania,Mauritius,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
23072,1 07 2000,Uganda,Malawi,3,1,African Cup of Nations qualification,Kampala,Uganda,FALSE
23073,2 07 2000,Benin,Namibia,2,0,African Cup of Nations qualification,Cotonou,Benin,FALSE
23074,2 07 2000,Central African Republic,DR Congo,1,1,African Cup of Nations qualification,Bangui,Central African Republic,FALSE
23075,2 07 2000,Equatorial Guinea,Angola,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
23076,2 07 2000,Ethiopia,Zambia,1,0,African Cup of Nations qualification,Addis Abeba,Ethiopia,FALSE
23077,2 07 2000,France,Italy,2,1,UEFA Euro,Rotterdam,Netherlands,TRUE
23078,2 07 2000,Jamaica,Cuba,1,1,Friendly,Kingston,Jamaica,FALSE
23079,2 07 2000,Lesotho,Mozambique,1,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE
23080,2 07 2000,Niger,Ivory Coast,0,1,African Cup of Nations qualification,Niamey,Niger,FALSE
23081,2 07 2000,Rwanda,Congo,2,1,African Cup of Nations qualification,Kigali,Rwanda,FALSE
23082,2 07 2000,Saint Vincent and the Grenadines,Trinidad and Tobago,2,1,Friendly,Kingstown,Saint Vincent and the Grenadines,FALSE
23083,2 07 2000,Sudan,Eritrea,5,1,African Cup of Nations qualification,Khartoum,Sudan,FALSE
23084,2 07 2000,Eswatini,Kenya,3,2,African Cup of Nations qualification,Mbabane,Eswatini,FALSE
23085,3 07 2000,Guatemala,Haiti,4,1,Friendly,Montr??al,Canada,TRUE
23086,4 07 2000,Rwanda,Uganda,2,0,Friendly,Kigali,Rwanda,FALSE
23087,4 07 2000,Trinidad and Tobago,Cuba,4,1,Friendly,Macoya,Trinidad and Tobago,FALSE
23088,5 07 2000,Jamaica,Barbados,5,0,Friendly,Kingston,Jamaica,FALSE
23089,5 07 2000,Mexico,Venezuela,2,1,Friendly,Monterrey,Mexico,FALSE
23090,6 07 2000,Cape Verde,Angola,1,1,Friendly,Praia,Cape Verde,FALSE
23091,6 07 2000,Malawi,Namibia,1,2,Friendly,Lilongwe,Malawi,FALSE
23092,7 07 2000,El Salvador,Guatemala,0,1,Friendly,Los Angeles,United States,TRUE
23093,8 07 2000,Trinidad and Tobago,Jamaica,2,4,Friendly,Port of Spain,Trinidad and Tobago,FALSE
23094,8 07 2000,Tunisia,Madagascar,1,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
23095,8 07 2000,Zambia,Togo,2,0,FIFA World Cup qualification,Lusaka,Zambia,FALSE
23096,9 07 2000,Burkina Faso,Guinea,2,3,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE
23097,9 07 2000,Cameroon,Angola,3,0,FIFA World Cup qualification,Yaound??,Cameroon,FALSE
23098,9 07 2000,DR Congo,Congo,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
23099,9 07 2000,Ghana,Sierra Leone,5,0,FIFA World Cup qualification,Accra,Ghana,FALSE
23100,9 07 2000,Liberia,Nigeria,2,1,FIFA World Cup qualification,Paynesville,Liberia,FALSE
23101,9 07 2000,Morocco,Algeria,2,1,FIFA World Cup qualification,F??s,Morocco,FALSE
23102,9 07 2000,Senegal,Egypt,0,0,FIFA World Cup qualification,Dakar,Senegal,FALSE
23103,9 07 2000,Zimbabwe,South Africa,0,2,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
23104,14 07 2000,Libya,Chad,3,1,African Cup of Nations qualification,Tripoli,Libya,FALSE
23105,15 07 2000,Burundi,Djibouti,1,0,African Cup of Nations qualification,Bujumbura,Burundi,FALSE
23106,15 07 2000,Eritrea,Sudan,2,1,African Cup of Nations qualification,Asmara,Eritrea,FALSE
23107,15 07 2000,Gabon,S??o Tom?? and Pr??ncipe,4,1,African Cup of Nations qualification,Libreville,Gabon,FALSE
23108,15 07 2000,Kenya,Eswatini,3,0,African Cup of Nations qualification,Nairobi,Kenya,FALSE
23109,15 07 2000,Malawi,Uganda,1,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE
23110,15 07 2000,Namibia,Benin,8,2,African Cup of Nations qualification,Windhoek,Namibia,FALSE
23111,15 07 2000,Zambia,Ethiopia,2,0,African Cup of Nations qualification,Lusaka,Zambia,FALSE
23112,16 07 2000,Angola,Equatorial Guinea,4,1,African Cup of Nations qualification,Luanda,Angola,FALSE
23113,16 07 2000,Barbados,Costa Rica,2,1,FIFA World Cup qualification,Bridgetown,Barbados,FALSE
23114,16 07 2000,Canada,Trinidad and Tobago,0,2,FIFA World Cup qualification,Edmonton,Canada,FALSE
23115,16 07 2000,DR Congo,Central African Republic,2,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
23116,16 07 2000,El Salvador,Honduras,2,5,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
23117,16 07 2000,Guatemala,United States,1,1,FIFA World Cup qualification,Mazatenango,Guatemala,FALSE
23118,16 07 2000,Guinea,Gambia,2,0,African Cup of Nations qualification,Conakry,Guinea,FALSE
23119,16 07 2000,Ivory Coast,Niger,6,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
23120,16 07 2000,Mauritius,Tanzania,3,2,African Cup of Nations qualification,Curepipe,Mauritius,FALSE
23121,16 07 2000,Mozambique,Lesotho,1,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE
23122,16 07 2000,Panama,Mexico,0,1,FIFA World Cup qualification,Panama City,Panama,FALSE
23123,18 07 2000,Paraguay,Brazil,2,1,FIFA World Cup qualification,Asunci??n,Paraguay,FALSE
23124,18 07 2000,Uruguay,Venezuela,3,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
23125,19 07 2000,Argentina,Ecuador,2,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
23126,19 07 2000,Bolivia,Chile,1,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
23127,19 07 2000,Peru,Colombia,0,1,FIFA World Cup qualification,Lima,Peru,FALSE
23128,22 07 2000,Guatemala,Barbados,2,0,FIFA World Cup qualification,Quetzaltenango,Guatemala,FALSE
23129,23 07 2000,Costa Rica,United States,2,1,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
23130,23 07 2000,Jamaica,Honduras,3,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
23131,23 07 2000,Lesotho,Angola,2,1,COSAFA Cup,Maseru,Lesotho,FALSE
23132,23 07 2000,Panama,Canada,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
23133,23 07 2000,Trinidad and Tobago,Mexico,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
23134,25 07 2000,Ecuador,Colombia,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
23135,25 07 2000,Venezuela,Chile,0,2,FIFA World Cup qualification,San Crist??bal,Venezuela,FALSE
23136,26 07 2000,Brazil,Argentina,3,1,FIFA World Cup qualification,S??o Paulo,Brazil,FALSE
23137,26 07 2000,Bulgaria,Azerbaijan,2,1,Friendly,Varna,Bulgaria,FALSE
23138,26 07 2000,Uruguay,Peru,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
23139,27 07 2000,Azerbaijan,North Macedonia,1,2,Friendly,Varna,Bulgaria,TRUE
